30	FARMACIA PASTEUR ITAGUI	ZONA 3-ITAGUI	https://maps.app.goo.gl/DPEUng4kgRpSju8ZA
148	FARMACIA PASTEUR AEROPUERTO JMC	ZONA 3-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/kyHB4B1zJjB4Db9A6
61	FARMACIA PASTEUR SAVANNA	ZONA 3-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/R8H4M4Kkgvj3TJ297
91	LA GARANTIA SAN NICOLAS	ZONA 3-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/Ba5Q4HJw1Nh9jYq69
108	FARMACIA PASTEUR SAN FRANCISCO	ZONA 3-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/9ZrGJrwvdfxTCcSd8
204	FARMACIA PASTEUR SAN ANTONIO DE PEREIRA	ZONA 3-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/cXGdXwS7ttfjBc8a9
232	DROGUERIA PASTEUR PARQUE DE RIONEGRO	ZONA 3-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/jGTEBvyyH5nQSQrL8
266	DROGUERIA PASTEUR LOS CEREZOS	ZONA 3-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/3w9eF4GQ86SLQ9ZE8
288	DROGUERIA PASTEUR PLAZA RIOGRANDE RIONEGRO	ZONA 3-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/8g6CNMv3xsahCWMBA
296	DROGUERIA PASTEUR SAN BARTOLO SAN ANTONIO DE PEREI	ZONA 3-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/gLdtYfNYejEdkJ859
312	MARKET PASTEUR CLINICA LLANO GRANDE	ZONA 3-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/cDg6scXgiCu1uy1s9
341	MARKET PASTEUR SAN NICOLAS	ZONA 3-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/yCfj62HigvxDao3q9
343	DROGUERIA PASTEUR CLINICA SOMER	ZONA 3-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/9tUf1Dx4LPWKUYDW6
366	DROGUERIA PASTEUR RIO DEL ESTE	ZONA 3-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/NScaFqXzgxiHDyCY6
371	DROGUERIA PASTEUR VIVARI	ZONA 3-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/gegLRwzYV9QvAy2n9
206	FARMACIA PASTEUR JARDINES DE LLANOGRANDE	ZONA 4-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/ALLQcHcrd8otTQiv7
51	FARMACIA PASTEUR LLANO GRANDE	ZONA 4-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/bNEMzc2dPx1xv1NG6
132	FARMACIA PASTEUR MEDICAL CENTER	ZONA 4-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/XniGnZGfhCkJv3VF6
220	FARMACIA PASTEUR AEROCENTRO	ZONA 4-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/7ZcF7SCMQPbzSLTE8
227	DROGUERIA PASTEUR BUEN GENIO	ZONA 4-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/vg9QmGfXgFGMwbrPA
256	DROGUERIA PASTEUR CASA DEL GRANJERO	ZONA 4-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/CurYhbhhuRPgLHza8
258	DROGUERIA PASTEUR PONTEZUELA	ZONA 4-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/emf1nnSQeHDLapfh7
131	FARMACIA PASTEUR ESSO EL RETIRO	ZONA 5-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/cNZoxdciEpQbGjaf7
217	DROGUERIA PASTEUR PARQUE EL RETIRO	ZONA 5-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/yw4CtsE5HTJYFdPs5
323	DROGUERIA PASTEUR MADEROS DEL RETIRO	ZONA 5-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/nnU81am9mCjjgFs18
346	DROGUERIA PASTEUR ALAMEDA EL RETIRO	ZONA 5-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/gUZFKeHeBUp2rtG8A
352	DROGUERIA PASTEUR LA CANTALETA	ZONA 5-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/S1BizWS1UHZPJKwV7
401	DROGUERIA PASTEUR SOPETRAN	OCCIDENTE ANTIOQUIA - ZONA 1	https://maps.app.goo.gl/nZgaP7twG5NckduM7
313	MARKET PASTEUR DON DIEGO	ZONA 5-ORIENTE ANTIOQUEÑO	https://maps.app.goo.gl/TTbsCiyawBWU3fjQ6
